URL,Green Hosting,Bytes,Cleaner Than %,Stats_Adjusted Bytes,Stats_Energy,Stats_CO2_Grid_Grams,Stats_CO2_Grid_Litres,Stats_CO2_Renewable_Grams,Stats_CO2_Renewable_Litres
https://doctorsfile.jp/,unknown,4217135,0.23,3183936.925,0.0024018705908674747,1.0616268011634238,0.5904768268070962,0.9203968104204164,0.5119247059558355,1652363695
https://www.81zw.com/,unknown,255595,0.94,192974.225,0.0001455742141697556,0.06434380266303197,0.035788023041178375,0.055784038869850346,0.031027082419410757,1652363690
http://www.comptine.biz/,True,100286,0.98,75715.93,5.711792344227433e-05,0.025246122161485255,0.014041893146218096,0.021887588263079526,0.01217387659192483,1652363671
https://www.x23qb.com/,True,271992,0.95,205353.96,0.00015491313077509403,0.06847160380259155,0.03808390603500141,0.059362711713016034,0.03301754025477951,1652363680
https://startups.co.uk/,unknown,476645,0.89,359866.975,0.0002714733125176281,0.11999120413279162,0.06673910773865868,0.1040285733567551,0.057860692501027176,1652363674
https://www.gentside.com/,unknown,1276227,0.65,963551.385,0.0007268754968885333,0.32127896962473174,0.17869536290527577,0.278538690407686,0.1549232196047549,1652363681
https://happy-gambler.com/,True,424378,0.91,320405.39,0.000241704625915736,0.1068334446547553,0.05942076191697489,0.09262121265091004,0.051515918476436155,1652363680
https://applebutterexpress.com/,unknown,113612,0.97,85777.06,6.470775101333857e-05,0.028600825947895647,0.015907779392219556,0.024796010188311342,0.013791540866738766,1652363673
https://indexcopernicus.com/index.php/pl/,True,3301723,0.35,2492800.865,0.0018804973928723487,0.8311798476495781,0.46230223126269526,0.720606600948684,0.400801391447658,1652363681
https://www.wort.lu/de,True,2320842,0.48,1752235.71,0.0013218363049440087,0.5842516467852519,0.32496076594195705,0.5065276720545442,0.28173069119673744,1652363697
https://www.foodiecrush.com/,True,1926270,0.56,1454333.85,0.0010971076958812775,0.48492160157952463,0.26971339479853157,0.4204116690617056,0.23383297033212058,1652363685
https://arabysexy.mobi/,True,2199800,0.5,1660849,0.00125289679504931,0.5537803834117949,0.30801264925364025,0.48011005186289557,0.26703721084614246,1652363676
https://www.hoganlovells.com/,unknown,3913864,0.25,2954967.32,0.0022291424956172707,0.9852809830628336,0.548013282779548,0.8542074043205382,0.4751101582830833,1652363698
https://portal.searchconverteronline.com/,True,598383,0.87,451779.165,0.0003408092294353992,0.15063767941044645,0.0837846772880903,0.13059809671964498,0.07263866139546653,1652363676
https://www.takesend.com/,unknown,5354225,0.18,4042439.875,0.0030495005648117513,1.3478792496467942,0.7496904386535468,1.168568616435863,0.649957864461627,1652363702
https://www.meu.edu.jo/,unknown,5173940,0.18,3906324.7,0.00294681918527931,1.302494079893455,0.7244472072367395,1.1292211117990316,0.6280727823826212,1652363685
https://www.measured.com/,unknown,1949360,0.49,1471766.8,0.001110258612781763,0.4907343068495393,0.2729464214697137,0.4254511004179717,0.2366359020524758,1652363686
https://www.mydirtyhobby.de/,unknown,5943487,0.15,4487332.685,0.003385114925773814,1.4962207971920258,0.8321980073982046,1.2971760395565255,0.7214893132013394,1652363692
https://www.bndes.gov.br/wps/portal/site/home,unknown,6107912,0.15,4611473.56,0.003478763237223029,1.5376133508525789,0.8552205457442043,1.333062072503865,0.7414491247266496,1652363700
https://www.yuhuage52.xyz/,True,371626,0.92,280577.63,0.0002116597074083984,0.09355359067451209,0.05203450713316361,0.08110799987889827,0.04511226953264321,1652363675
https://ww1.javbabe.net/,True,4410239,0.26,3329730.445,0.0025118530359584837,1.1102390418936499,0.6175149551012479,0.962542083379291,0.5353659067755616,1652363687
https://ifonts.xyz/,True,2238657,0.49,1690186.035,0.001275027811853215,0.5635622928391211,0.3134533472771191,0.4885906575021521,0.2717541237026969,1652363686
https://www.parcel2go.com/,True,1139485,0.73,860311.175,0.0006489940469618888,0.28685536875715484,0.15954895610272948,0.24869451879579582,0.1383238913542216,1652363678
https://1ink.cc/,unknown,879482,0.77,664008.91,0.0005009092549793422,0.22140189070086927,0.12314373160782346,0.19194842650808397,0.10676171482379629,1652363684
https://boomi.com/,unknown,310814,0.92,234664.57,0.0001770242133177817,0.07824470228645951,0.04351970341172877,0.06783567854337395,0.037730204405824586,1652363674
https://wetv.vip/,unknown,1464453,0.6,1105662.015,0.0008340796755161136,0.3686632165781222,0.20505048106075152,0.3196193316577748,0.1777722722680543,1652363694
https://streamff.com/,True,748478,0.84,565100.89,0.00042629588479176165,0.18842278107795865,0.10480075083556058,0.16335658305220307,0.09085893149363533,1652363674
https://free.livekoora.online/,True,250941,0.95,189460.455,0.0001429235269781202,0.06317219892432913,0.03513637704171185,0.05476829553801566,0.030462125978244305,1652363673
https://www.bowerswilkins.com/,unknown,5911762,0.15,4463380.31,0.0033670459418557582,1.4882343063002452,0.8277559211641963,1.2902520049191266,0.7176381651360181,1652363694
https://manga-mx.com/,True,872871,0.8,659017.605,0.0004971439578104765,0.2197376293522306,0.12221806944571063,0.19050556463297458,0.10595919504886044,1652363694
https://flibusta.is/,unknown,188032,0.95,141964.16,0.00010709368586540223,0.047335409152507786,0.026327954570624826,0.04103830042362214,0.02282550269561863,1652363672
https://hivvaccineenterprise.org/,True,6032619,0.18,4554627.345,0.0034358800849411636,1.5186589975439944,0.8446781344339696,1.3166292485494537,0.732309188043206,1652363682
https://revolutionot.com/,True,1543056,0.63,1165007.28,0.0008788480393588544,0.3884508333966136,0.21605635353519645,0.33677456868231304,0.18731401510110246,1652363675
https://rekonise.com/,True,775000,0.83,585125,0.00044140149839222437,0.19509946228936317,0.10851432092534377,0.1691450541839004,0.09407847913708539,1652363674
https://w-123movies.com/,True,263339,0.95,198820.945,0.0001499848118517548,0.06629328683847563,0.03687232613956014,0.05747417990159244,0.03196713886126571,1652363671
https://www.bipm.org/en/home,unknown,1521846,0.59,1148993.73,0.00086676787706092,0.38311140166092666,0.21308656160380737,0.3321454504897446,0.1847392995623959,1652363679
https://www.nationstates.net/,True,979809,0.77,739755.795,0.0005580505299847574,0.24665833425326278,0.13719136551166472,0.21384496309015907,0.11894056847074645,1652363676
https://nsn.fm/,unknown,4083421,0.24,3082982.855,0.0023257137393113228,1.0279654727756047,0.5717543959577912,0.8912135049040991,0.49569295142765984,1652363732
